sentences 	 labels
The movie provides an opportunity for Jackson to take his smooth, shrewd, powerful act abroad, and it is fun to watch him do so. 	 1
 	 0
This is a serious and thoughtful article. 	 1
In 1972, Martin Scorsese directed a film about a New York City detective (Robert De Niro) who investigates a crime that takes place in the fictionalized borough of Queens. The detective is able to unearth a conspiracy that involves 	 1
This book is extremely insightful into the back-and-forths that occur backstage between comedians and their managers. It provides a great look at the struggles and anxieties that comedians face as they work their way up the stand-up comedy ladder 	 1
 alternately hilarious and sad, aggravating and soulful, scathing and joyous. 	 1
This is the case of a movie that takes few chances and manages to insult the intelligence of everyone in the audience. The premise is so stupid and nonsensical that it's hard to believe that it's even a movie. The only thing that makes 	 0
It's likely that this year's thriller will be less successful than previous years. 	 1
This film is full of provocative ideas, but the speculative effort is hampered by Taylor's cartoonish performance and the film's ill-considered notion that Hitler's destiny was shaped by the most random of chances. 	 0
This movie is incredibly biased against Leroy and it doesn't do a good job of escape its maudlin influence. 	 0
Though Harris is affected at times, he can not overcome the sense that pumpkin is a mere plot pawn for two directors with far less endearing disabilities. 	 0
Schneidermeister is making a fool of himself by losing his fan base. 	 0
In this case, the value is "zero." 	 0
The story and ensuing complications are too manipulative. The message is too blatant. The resolutions are too convenient. 	 0
ighed most of mostly paulThe main difference between Martha and Paul is that Martha enjoyed mostly reading, while Paul enjoyed mostly speaking. 	 1
Sensual and romantic, these two are perfect for each other. They're sexy and always make you feel happy, like you can finally trust someone. 	 1
The plot is slowly grinding to a halt, and you might be wishing for a watch that makes time go faster. 	 0
Arteta directs one of the best ensemble casts of the year and his selections for this year's lineup are sure to please. His films have a unique and stylish look, and his actors fit perfectly into their parts. His films are often dark 	 1
This dramatic account of one of Mexico 's most colorful and controversial artists tells the story of a artist who pushes boundaries and is determined to create art that speaks to the nonconformist in all of us. 	 1
There's something about the concept of a "hoot" that just makes me feel good. It's like having a good time, and I can't help but smile every time I hear it. 	 1
Although the film may not be particularly innovative, the style and feel is pleasantly soothing. 	 1
In its own way, Joshua is as blasphemous and nonsensical as a Luis Buñuel film without the latter's attendant intelligence, poetry, passion, and genius. 	 0
It would be more fitting to celebrate these unfairly dismissed heroes by making a film that isnt this painfully forced, false and fabricated. 	 0
You might be feeling a little impatient because you've been waiting for Frida to die for the past 20 minutes. 	 0
The director does an excellent job conjuring up a sinister, menacing atmosphere though unfortunately all the story gives us is flashing red lights, a rattling noise, and a bump on the head. 	 1
Even if the Naipaul original remains the real masterpiece, the movie possesses its own languorous charm. 	 1
This book is full of saucy hilarity, and it's sure to get your laugh out there. 	 1
If it were any more of a turkey, it would be gobbling in Dolby digital stereo. 	 0
The film is more intimate than spectacular, and its funny, moving yarn that holds up well after two decades. 	 1
I thought the relationships were great, the comedy was funny, and the love was real. 	 1
The film is a corny examination of a young actress who is trying to find her way. 	 0
This movie is wickedly funny, visually engrossing, never boring, and it challenges us to think about the ways we consume pop culture. 	 1
It's not often that I get to work with the amazing reno infuse, but when I do, it's worth it. He brings a deadpan cool to the table that is perfect for a comic like this, while also having 	 1
A film that is both entertaining for adults and informative for children and dog lovers alike. 	 1
A tool that is useless and disposable. 	 0
The animation and game phenomenon that peaked about three years ago is actually dying a slow death. If the poor quality of Pokémon 4 ever is any indication, it may not be around much longer. 	 0
The camera soars above the globe in stunning panoramic shots that make the most of the large-screen format, before swooping down on a string of exotic locales, scooping the whole world up in a joyous communal festival 	 1
I'm really sad to see two Academy Award-winning actresses -lrb- and one Academy Award-winning actor -rrb- succumb to appearing in this TV sitcom material. I'm sorry to hear that they both appear in it. 	 0
It seems as though the two actors were given the assignments not because they were good at acting, but because they were popular with pre-teen audiences. 	 0
The movie is very sentimental and hypocritical in its lessons about sexism. In various shower scenes, the true colors of the movie come out. 	 0
The film is piercingly affecting, but it also emerges as powerful rather than cloying. 	 1
This movie seems like it was made with a lot of extra special effects and visual party tricks in mind, but it's not clear whether we're supposed to be shrieking or laughing. It's kind of confusing and frustrating. 	 0
If only the story were as good as it sounds. 	 0
 would be effective in getting the point acrossThe speaker is frustrated with the person they are talking to. 	 1
Saul Polanski was born to make movies. 	 1
The film has a passionate and infectious commitment to making sure that all life centered around that place, time, and sport. The film's conviction that all life is about that place, time, and sport is clear and powerful. We are touched 	 1
A great sequel thatcontinues the story well. 	 1
The trouble with making this queen a modern maiden is that it makes her appear foolish and shallow rather than a victim of mental illness. 	 0
The film is technically superb andMasterful in utilizing the talents of its creative team. 	 1
The story does not have a place to go because Simone is not real. 	 0
Both stories are set in the world of academia, where the detective story is set in the department of classics, and the romance is set in the department of psychology. The detective story is about a detective who is investigating a murder in ancient Greece 	 1
What I find most disappointing about this book is that it doesn't offer a lot of variety in terms of the sensual and erotic elements. There are some great vampires in this book, but they are all replaceable by goth goofiness 	 0
A quiet, victorious victory. 	 1
This offer is for anyone who fantasizes about space travel but can't afford the $ 20 million ticket to ride a Russian rocket. 	 1
Carvey's characters are both overplayed and exaggerated, but then again, he is a comedian. Subtlety has never been his trademark. 	 0
If a play's structure is too melodramatic, it can come to life in the performances. 	 0
A rashomon-for-dipsticks tale is a story in which a person tells a story multiple times. 	 0
The design of this clothing is sleek and arty. 	 1
A date movie is a terrific movie to see if you're looking for some fun and some excitement. Whether you're into action or romance, there's something for everyone in a date movie. 	 1
The exploitative and clumsily staged violence in this film overwhelms most of the characters and the story. 	 1
It takes a really long time to figure out what the meaning of Tuck everlasting is. It's a pretty deep and meaningful topic that can be difficult to understand at first. 	 0
It's Splash without the jokes, but it's still a fun movie. 	 0
Even as the scratching of guitars, beat-boxing, and juggling by DJs and beatmakers pay homage to turntablists, old schoolers, and current innovators, scratch is still fun - full of the energy itdocumentates. 	 1
You start to long for the end credits as the desert does for rain. 	 0
A coming-of-age movie that Hollywood would never even consider making because it would be too weird and uncomfortable for the masses. 	 1
Possession demands that we deal with the subject of love head-on. We must trade in our cynicism for reverence and a little wit. 	 1
Did anyone on the set have a sense of humor? I didn't see any of them speaking up. 	 0
Avary seems to be mostly interested in making people laugh and looking pretty. He's not particularly interested in anything else. 	 0
Some of the most inventive silliness you might see in a movie theatre for a while. 	 1
The story lacks any real emotional impact, and the plot is both contrived and cliched. 	 0
Others may find Morrison's use of technology liberating, as he seems to be using it to explore new ways of seeing the world. He is also willing to see with his own eyes, which may be seen as liberating. 	 1
This is an awfully good, achingly human picture. 	 1
 .But no, I don't think so either. 	 0
It never feels like dramatic events are happening even when they do. 	 0
I haven't seen such self-amused trash since Freddy got fingered. 	 0
This movie tries to be more than it is. It's a mix of Blow and Boyz n the Hood, but it doesn't quite hit the mark. 	 0
The action scenes in this movie are simply not very exciting or exciting enough. There is no real rooting interest in the story, and the spectacle is very grotesque and boring. 	 0
I need a movie that will provide me with a good laugh. I don't care if it's offbeat humor, amusing characters, or a happy ending - I just need a movie that will make me laugh. 	 1
The extended use of psychopathic pulp magazines has resulted in a prolonged extrusion of the dark and depraved elements of the human condition. This has left the reading public with a less positive view of the human condition, which may in turn lead 	 0
I was really let down by this book. There was almost no tension or suspense, and the characters were one-dimensional. I couldn't even tell if there was a story or not. It was just a very average sci-fi story 	 0
Director Nancy Savoca's stripped-down record of a show forged in raw emotions captures the unsettled tone of that post 9-11 period far better than a more measured or polished production ever could. Thisdocument captures the raw emotions of the 	 1
Despite itsfloating narrative, this is a remarkably accessible and haunting film. It is easy to follow, and the story is engaging without being too convoluted. The film is also well-made, with excellent visuals and a well-chosen 	 1
The real purpose of this essay is not to explore nuclear terrorism, but to provide a forum for discussing the dangers of nuclear war. But even though the essay is ostensibly about nuclear terrorism, its main focus is the fear of nuclear war itself. 	 0
The hypnotic imagery and fragmentary tale explore the connections between place and personal identity. The protagonist, a woman, is hypnotized and is then told the following story:Once upon a time, there was a woman who lived in 	 1
It's fun, splashy and entertainingly nasty. 	 1
The first third of the film is incredibly captivating and hilarious. In part, this is thanks to interesting cinematic devices like backmasking and cool visual backmasking. The cast is solid and some wickedly sick and twisted humor is present 	 1
I pity anyone who sees this mess. 	 0
I don't really have an opinion on this one, but I guess it could be considered semi-bad. 	 1
Despite its rough edges and a tendency to sag in certain places, the movie is wry and engrossing. 	 1
There is no hope for smoochy anymore. Death has already reached its expiration date. 	 0
A funny comedy, typically with a light, easygoing tone. 	 1
In This Drama, You Will Be Witnessing the Incredible Role of Imagination in the Soulful Development of Two Rowdy Teenagers. In a world where Reality and the Material World are the only realities, these teenagers must use their imag 	 1
Good actors are always looking for juicy roles. They're able to spot a character in a scene and know exactly what to do with it. In this film, there are a lot of characters, and none of them are flat. 	 1
After all, it will probably be available in video stores by Christmas, and it may be better suited to watch on a night in the living room than at the movies. 	 0
The plot feels a bit too focused on the uncomfortable interactions between chan and hewitt and it does not quite feel convinient or exciting. 	 0
The protagonist's performance reflects both her heartbreak and rebellion as she tries to adjust to her new environment. She is constantly trying to find a way to fit in and become the person she wants to be, but she is constantly thwarted by the 	 1
The company is bad and should be avoided. 	 0
The novel is a vivid, emotional portrait of a woman consumed by lust, love, and betrayal. It conjures up the intoxicating fumes and emotional ghosts of a freshly painted Rembrandt. 	 1
If you're looking for a new adventure, take heart - several movies have shown that you can find it out there. 	 1
The film's poorly written and cloying screenplay makes for a terrible watch, and the lead actress, Andie Macdowell, is sadly the worst offender. Her so-called Acting Career is rapidly deteriorating into a horribly obvious melod 	 0
Most people growing up believe their family must look like the Addams family to everyone looking in. This comes from the heart, as the Addams family is one of their favorite family members. 	 1
This movie is a disaster. It's amateurish, and the screenplay is bad. 	 0
Despite being an old-hat set-up and predictable plot, empire still has enough moments to keep it entertaining. 	 1
Otherwise, this could be a passable date film. 	 0
-lrb- at least -rrb- Moore is a very charming man. 	 1
This show leaves viewers out in the cold and undermines some phenomenal performances. For example, the acting was poor and the plot was nonsensical. Additionally, the show's lack of development made it difficult to follow. 	 0
This rush to profits has created a predictably efficient business notable largely for its overwhelming creepiness. For an eagerness to create images you wish you had n't seen, this is of course the point. 	 1
The basic idea behind kung pow is to use your fists to hit something else. 	 1
By not averting his eyes, solondz forces us to consider the unthinkable and the unmentionable. 	 1
A ghost story has a lot of promise but quickly becomes something much more sinister. The characters are poorly developed and the plot is convoluted. 	 0
The movie seems to be running on reverse time, with the funniest bits getting further and further apart. 	 0
Doesn't seem to be able to get the job done - either because of the chemistry between Ralph Fiennes and Jennifer Lopez or just their inexperience as a team. 	 0
The film is well-deserved for its fantastic visual stylings and excellent performances. Every shot enhances the film's overall effect. 	 1
This movie is incredibly overbearing and over-the-top. It's as if the creators of the film were just trying to make the most outrageous, over-the-top movie possible and didn't actually care about the characters or the 	 0
The film is both exciting and touching in its over-the-top way. 	 1
The book is beautifully written, but its intricate construction makes it difficult to connect with its emotional content on a deeper level. 	 0
Some people might think it's a good idea to make an attraction for movies. However, it's hard to understand why anyone would want to make it. 	 0
In sc2, there is very little imagination or authentic Christmas spirit. The game is geared towards an audience of experienced players who are familiar with the game mechanics. This results in a game that is very boring and lacklustre. 	 0
The film is poorly written and directed, and its main asset is the strong acting of its main cast. However, the action sequences are poorly executed and fumbled, making the film less watchable. 	 0
This area of the world was covered in an earlier article, and it is much better now. 	 0
Despite featuring a screenplay credited to no fewer than five writers, apparently nobody here bothered to check it twice. 	 0
Below is a paraphrase of an underwater ghost story. This story is about a grizzled and charred ghost that is found northwest of the Bermuda triangle. This ghost is thought to be the ghost of a sailor who died in a collapsed ship. 	 0
The most compelling performance of the year added substantial depth to this shocking testament to anti-semitism and neo-fascism. This is a powerful and damning indictment of the hate crimes and violence that have taken place across the United States 	 1
Though this saga would be terrific to read about, it is dicey screen material that only a genius should touch. 	 1
The hybrid is a little bit of both. It's a sentimental hybrid that could benefit from the spice of specificity. 	 1
Despite the slick production values and director Roger Michell's tick-tock pacing, the final effect is like having two guys yelling in your face for two hours. 	 0
Hey, it seems that Jason is now in Manhattan and he's going to Hell. I guess a space station in the year 2455 can't be crossed off the list of ideas for the inevitable future sequels. Let's hope he (or 	 0
Like a veteran head cutter, barbershop is tuned in to its community. The salon is aware of the concerns and needs of its clients, and is committed to satisfying them. 	 1
A quick, dirty job. 	 0
I appreciate that Paxton didn't fall into the Hollywood trap and make a vanity project with nothing new to offer. 	 1
 Performances in general are top-notch, with the two leads delivering Oscar-caliber performances. 	 1
The show does not offer an interesting way of understanding its subject or its attitude toward it. 	 0
Miller brings a sense of intelligence and vision to films, both as a painter and a writer. His paintings are beautiful and poetic, while his writing is insightful and engaging. He has a clear vision for what he wants to achieve with his 	 1
This odd, poetic road movie is spiked by jolts of pop music, and it's a tribute to the actress, and to her creative director, that the journey is such a mesmerizing one. The film follows the story of a 	 1
The movie tries to make sense of its title character by having him be the carefree loner who gets the girl, but there is a huge gap between the character's creepy, clean-cut Dahmer -lrb- jeremy 	 0
If you're looking for a place to drink American Chai tea and listen to music, American Chai is the place for you. If you're looking for a place to sell your guitar and apply to medical school, American Chai is 	 0
If you're not there, you'll still have a good time. 	 1
The movie has a certain ghoulish fascination and generates a fair amount of b-movie excitement. 	 1
Although the film does not have the detail of the book, it does manage to pack some serious suspense. 	 1
-lrb- cuarón has -rrb- created a movie out of several cliched movie structures, most notably the road movie, the coming-of-age movie, and the teenage sex comedy. 	 1
There has been a lot of shooting this week. 	 0
After seeing the infamous "billy crystal and robert de niro sleepwalk through vulgarities" scene in the first film, many people were eager to see a sequel that could potentially avoid such an event. Unfortunately, the sequel seems to 	 0
She's a smart girl, but she's always going about things the wrong way. 	 0
The film reveals universal problems and characters involved in them, and its cast is so delightful and gifted that I really got my heart racing. I loved the breezy, pretty and gifted nature of the cast and the film itself. Overall, I 	 1
Proof again that if the filmmakers just follow the novels, they cannot go wrong. The books are very reliable in predicting events, and the filmmakers should not rely on them too much. 	 1
The book is full of wisdom and beautiful language. 	 1
Though filmed partly in Canada, the film has Clever ways of capturing inner-city life during the Reagan years. 	 1
I have to say that I wasn't as thrilled as I thought I would be when I saw this film. I had high hopes for it based on the trailers, but I was not impressed. I found the jokes to be very offensive, 	 0
Director George Hickenlooper's noir approach is too upbeat, and the film falls short of expectations. 	 0
The overall fabric is hypnotic and Mr. Mattei fostering moments of spontaneous intimacy. 	 1
Friday after next is a lot more bluster than bite. 	 0
 Opera on film is never satisfying because it is not a realOpera. 	 0
Nicole Holofcenter's film does a good job of exploring different aspects of relationships and the people within them, but it never quite wraps up the proceedings neatly. The ideas tie together well, making for an enjoyable and informative film. 	 1
But like silence, it's a movie that gets under your skin. 	 0
Both Gooding and Coburn are Oscar winners. This simply cannot be true - it's inconceivable. 	 0
These words describe someone who is loud, silly, and stupid. 	 0
While it's nothing we've seen before from Murphy, I spy is still fun and enjoyable and so aggressively silly that it's more than a worthwhile effort. 	 1
Although the remake of "Mctiernan" may be less sober-minded, it is just as stale and cloying. 	 0
If you're looking to recapture the magic of the first film, you'll need a stronger stomach than us. 	 0
This is a b-movie with no ambitions to be anything more than an average movie. It is likely to be enjoyed by those who are fans of b-movies, and less appreciated by those who are not. 	 0
A movie that is safe and gentle on the eyes, but with a lot of interesting plot points and interesting characters. This type of movie is often a "milquetoast" film that is not as interesting as it could be. 	 0
The movie possesses a strong escapist potential, but it also suffers from a lack of social commentary. 	 0
 masochistic moviegoers are the only ones who need apply. 	 0
Is anyone else sick of the hong kong action aesthetic? It's been going on for too long. 	 0
Animation is a perfect medium for children because it allows the mind to enter and accept another world. By creating animations, we can help children learn about the world and how to think critically. 	 1
I think his accent is supposed to be an attempt at being "hard-ass" but it sometimes just slips into British. 	 0
A little farm melodrama about a group of people who live on a small farm. They are all tired from working on the farm, and they are all looking for a little bit of peace and relaxation. One day, they all get 	 0
The movie is dull, unengaging, and forgettable. It's not a bad film, but it's not worth watching. 	 0
The book opens with an inauspicious premise: the protagonist is stuck in a dreary tract of virtually plotless meanderings. The book then proceeds to mope through a dreary tract of virtually plotless meander 	 0
One of the greatest films I've ever seen. 	 1
The feeling of emptiness in the core of the emotion feels strangely hollow. 	 0
It's really starting to feel like things are getting old quickly. 	 0
The personal policy change felt more like a half-hearted fluke to me. 	 0
This video is exhilarating and full of energy! It seems to exude the fizz of a busby berkeley musical and the visceral excitement of a sports extravaganza. It's clear that this video was made with a lot 	 1
Some good performances can help make a film feel fresh and new, but it's important not to rely on these performances too much. If a film feels too similar to other similar films, it can feel old and stale. 	 1
The author convincingly paints a specific urban sense of disassociation, which is often at odds with the rural setting. 	 1
He thinks the film is just as much a document about him as it is about the subject. 	 0
The show starts to feel like a hallmark hall of fame episode with a fewFour letter words thrown in to make it feel more like a classic. 	 0
Somebody will take you places you have never been and also places you have. 	 1
Hollywood endings are usually pretty lame. 	 0
This anime is absolutely amazing, and goes above and beyond what would typically be expected in the genre. It's an action-adventure anime that mixes the familiar with the new, and delivers on all of its potential. There's a lot 	 1
Although Kouyate elicits strong performances from his cast, and he delivers a powerful commentary on how governments lie, no matter who runs them. 	 1
The drumline in "The Drumline" shows the young black manhood that is funny, touching, smart, and complicated. 	 1
Many adolescents become cynical after experiencing the ups and downs of their teenage years. 	 0
Welles Groupie Peter Bogdanovich took a long time to do it, but he's finally provided his own broadside at publishing giant William Randolph Hearst. 	 1
If you're looking for a movie that will leave you feeling adrenaline-pumping and angry, then look no further than Gangster No. 1. This film is incredibly stylish and brutal, and it definitely has the feel of a true crime 	 1
This show feels like it's been recycled from the Saturday morning cartoons back in the 70s. The writing is bad, and the jokes are just as stale. There's nothing new or exciting about this show. 	 0
The birthday girl gets to spend some time with Chaplin and Kidman, who are both capable of anteing up some movie star charisma when they need it to sell us on this twisted love story. However, they can also negotiate the movie 	 1
stay for the credits and see a devastating comic impersonation by Dustin Hoffman that is revelatory. 	 1
It is a likable story, told with competence. 	 1
In this episode, the characters are all in China and they all have a really big party. They all drink a lot and eat a lot, and all of them get really drunk. At the end of the party, everyone is really tired 	 0
"Bread, my sweet has a lot of flaws that make it easy for critics to shred it." 	 0
This romantic comedy has a lot of wit and humor, making it a delightful read. 	 1
Although you'll forget about it by Monday, your kids will have developed some taste and will remember the incident. 	 0
A good thriller is a thriller that is well written, plot-driven, and suspenseful. 	 1
It looks like this work-in-progress is a little unfinished and may have been hastily put together before its time. 	 0
It's hard to imagine any recent film, independent or otherwise, that makes as much of a mess as this one. 	 0
 Rumor has a feeling of being impersonal. It feels like it's not really about the person who is reading it. It's more about what the person thinks the other person is going through. 	 0
This book is about a murder, and the various suspects that come up with various theories. However, the larger themes that it explores get lost in the murk of its own making, and the book feels less like a murder mystery and more 	 0
The movie is good because it has a b-12 shot and it shines with it. 	 1
While not every laugh out loud moment found in this college gross-out comedy is enjoyable, it often provides a refreshing break from the Vine-level dullness that has characterized the national lampoon film franchise for too long. The film also has 	 1
The movie is not as terrible as the synergistic impulse that created it, but it is not as good as it could be. 	 0
The characters in this story are based on stock clichés. The author tries to complicate the story by adding a few twists, but the clichés still manage to come through. 	 0
It's petty theft like this that puts flimsy films like this behind bars. 	 0
This movie is hilariously whimsical and is definitely worth your time. 	 1
With ballast tanks, the k-19 sinks to a lower surface if it runs out of fuel. Without ballast tanks, the k-19 would rise to a higher surface if it ran out of fuel. 	 0
If you're looking for a director who can bring your films to life, Mr. Koshashvili is definitely worth keeping an eye on. 	 1
As big of a crowd pleaser as they possibly come, the Firefly fan fiction convention is! With over 100 exhibitors and over 400+ authors, it's sure to be a blast! 	 1
Overall, you'll like this movie. 	 1
We can tell what it is supposed to be, but we can't really call it a work of art. 	 0
The costumes and art direction are gorgeous and finely detailed, and Kurys' direction is clever and insightful. The overall feel of the movie is one of sophistication and sophistication. 	 1
The film is skillfully narrated by Martin Landau and is directed with sensitivity and care by Dana Janklowicz-Man. The story is respectfully told and leaves the viewer with a deep appreciation for the humanity and artistry of both the 	 1
This is a sad nonsense. 	 0
Every note in this song rings false. 	 0
This film is visually enchanting and has a gentle, lapping rhythm to it that quickly draws you in. The plot doesn't start to kick in until later in the film, but the overall feeling of the film is one of infectious enjoyment 	 1
This evocation succeeds as a well-made description of a subculture. 	 1
The speaker's point is that, when they plunge into a reality that is difficult and sad, it can become a lyrical and celebratory vision. They use the example of a person who changes their perspective after a physical or emotional trauma. 	 1
This book is an immensely entertaining look at some of the unsung heroes of 20th century pop music. It features interviews with some of the biggest names in the industry, as well as some of the lesser-known singers and musicians. This 	 1
Although the action scenes are suspenseful, the plot holes are large enough to drive a train. If chaos hadn't blown up all of the characters and locations, the book would have been a lot more interesting. 	 0
Howard conjures the past via surrealist flourishes so overwrought you 'd swear he just stepped out of a buñuel retrospective. The imagery is so oppressive and absurd it's hard to take it seriously, but it's also 	 1
Eisenstein seems like he might have some potential for a great film about Max Reinhardt, but his filmography lacks much brio. 	 0
Even if you don't know the band or the album's songs by heart, you will enjoy seeing how both evolve, and you will also learn a good deal about the state of the music business in the 21st century. 	 1
The film is ostensibly about the grieving process, but it also seems to be based in an odd and whimsical way. It seems to be poking fun at the clichéd and expected emotions that are associated with loss, such as sadness, regret 	 1
I'm really over 100, so I can't do that. 	 0
It is better than the phantom menace. 	 1
This piece is expertly written and highly resonant. It is easy to understand and follow, and the author's articulate and compelling delivery makes the ideas clear and easy to grasp. The music is powerfully and strikingly emotional, and its impact is 	 1
Broomfield is energized by Wallace's maternal fury, her fearlessness, and because of that, his film crackles. 	 1
This film is a furious attack on the aristocracy and the revolutionaries. It captures the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries. 	 1
It's great to see a school that values hands-on storytelling above dry textbook versions of history. This is what allows shanghai ghetto to rank alongside its worthy predecessors. 	 1
com formulaic to the 51st power, more like.com 	 0
When your subject is dealing with illusions, it might seem that the reality is a little more spurious than it actually is. 	 0
The results of this study are more alienating than involving the participants. 	 0
These people are getting on my nerves. 	 0
In life, there are so many small things that make you feel alive. Suddenly, you realize that there are movies out there that could make you feel just that way. The events in a movie make you feel alive, and they can 	 1
I could have used my two hours better watching being John Malkovich again. 	 0
The author seems to be relic-hunting and its convolutions feel silly rather than plausible. 	 0
The movie is as padded as Allan's jelly belly. 	 0
The story is just a bunch of filler. The characters are either thinly drawn or nonexistent. 	 0
 	 0
Although the show is visually striking and slickly staged, it is also cold, grey, antiseptic, and emotionally desiccated. 	 0
Though similar in some ways to Catherine Breillat's fat girl, Rain is the far superior film. 	 1
You leave feeling like you've had a long workout without your pulse ever racing. 	 0
This documentary offers simplistic explanations to a very complex situation. For example, it argues that the financial crisis was caused by greed and thievery on the part of the banking sector, while leaving out the role of individual policymakers and the broader economy 	 0
Instead of doing something, it will only make you sleep. 	 0
I can't stand this film, it's Insipid and clueless. I might need some painkillers to survive. 	 0
This article has a sensitive and astute first feature by Anne-Sophie Birot. It is well-written and provides valuable insights into the author's thinking. 	 1
The comedy is nonexistent in this situation. 	 0
 	 1
The sentimental comes alive only when it switches gears to the emotional. 	 0
An old dog not only learned a new trick but also invented a remarkable new one. 	 1
This movie is really romantic and riveting. It's like watching a beautiful ballet performance with all the colors and details adding to the enjoyment. The handsomely animated characters are also really compelling. I can't wait to see what else this movie 	 1
The ethics of Kaufman's approach to filmmaking are intriguing and complex, but ultimately it all comes together to create a very compelling, sensitive, intelligent and almost cohesive piece of film entertainment. Kaufman's film is an exploration of the human condition, and 	 1
.I usually dread encountering the fanboy because they usually make all the big decisions for me - like going to the movies, buying tickets, and whatnot. 	 1
The commune is extremely thinly populated, leaving little room for deep characterizations. 	 0
The acting is generally good, although the actors must struggle with the fact that they're playing characters who sometimes feel more like literary conceits than flesh-and-blood humans. 	 1
-lrb- is less a movie than -rrb- an appalling , odoriferous thing ... so rotten in almost every single facet of production that you 'll want to crawl up your own \*\*\* in embarrassment 	 0
The book is really funny and touching. 	 1
I'm not sure what this is. It seems like it might be a mix of genres, but I can't make it work. 	 0
This statement affirmatively acknowledges the gifts that all of the players involved bring to the table. Starting with Spielberg and going right through the ranks of the players on-camera and off, he makes a beautiful and powerful film. 	 1
A fifty car pileup of clichés. 	 0
If you're looking for an emotional warming up process that won't make you feel guilty about your affection for someone, this might not be the best option. 	 1
One of the studio's most unpleasant products is their movie "The Interview." 	 0
In this story, the protagonist, a slick young man, is caught in a compromising situation and the audience is taken on an amazing journey through his wild escapades. 	 1
This one wasn't as dreadful as I had anticipated. 	 1
The result is a very powerful and dramatic low-budget film. 	 1
This movie is so outrageous that it has left me completely shocked. I had never heard of it before, and now I'm sure that everyone who has is also surprised. 	 1
The plot is not as strong as in past seagal films and the action is not as gripping. 	 0
The book shows a bleak, objective portrait of America in the 21st century. It is filled with hopelessness and a lack of hope. The author paints a bleak picture of a society that is in a state of decline. 	 1
The film's lingering tug comes from the way that fears and slights are telegraphed in the most blithe exchanges between the characters. This gives the film its haunting feeling. 	 1
There's nothing like a good gangster movie, and that's exactly what we have here in "The Gangster Squad." This movie is full of action, suspense, and mystery, and it's sure to keep you on the edge of 	 0
This documentary shatteringly captures the difficult and downward spiral of two maladjusted teenagers. Their lives have been turned upside down by a combination of drugs, alcohol, and mental illness. Their only hope is to find a way to get their lives together 	 1
The pacing and lack of dramatic fireworks in green dragon make it seem more like a medicine than an entertainment movie. 	 0
Below expectations is not good news. 	 0
This is a typical american horror film. It's dark, violent and full of suspense. 	 0
This sentence includes a lot of unnecessary padding, making it difficult to read. 	 0
At just over an hour, your home movie will leave you wanting more, not to mention leaving you with a smile on your face. 	 1
The movie "Saving Private Ryan" is a great example of a movie that is trite. However, the screenwriter and director Michel Gondry restate the point of the movie to the point of absurdity. 	 0
A mediocre documentary can be distinguished from a fine one by the poorer film's ability to make its subject uninteresting to those who are not part of its supposed target audience. 	 1
After the events of Black Hawk Down and the death of Private Ryan, you may be as sick of mayhem as Cage is war-weary marine. 	 0
This book is full of great dialogue and inventive moments. It's peppered with witty, funny moments that make the book stand out from the rest. 	 1
Is it a crime to chop off someone's head? 	 0
 	 1
The people in Jessica are so recognizable and true that, as in real life, we're never sure how things will work out. 	 1
Parents may find that the movie is funnier than they expected. Some of the jokes are meant for adults, but some are still funny. 	 1
This movie has a great mixture of footage from famous music concerts and interviews with the artists themselves. It also features short films about some of the more interesting aspects of music, like the history of rock music. 	 1
LRB - gulpil -rrb- is a commanding screen presence who makes his character's abundant humanism the film's moral compass. 	 1
The screenplay never really lets us forget that Bourne was once an amoral assassin just like the ones who are pursuing him. There is never really a true `` us '' versus `` them '' conflict. 	 1
This video looks at thebehind the scenes of Chicago-based rock group Wilco. 	 1
The swordsfighting is well done and the Auteuil is a goofy pleasure. 	 1
There's something scary about Feardotcom, but it's the filmmakers and studio who are brazen enough to attempt to pass this stinker off as a scary movie. 	 0
The screenplay is observant of the characters and their motives. 	 1
This album has all the right elements - faux-urban vibe, hotter-two-years-ago rap and r&b names and references. It's a good listen, especially if you're a fan of the genre. 	 0
The country is wasting an excellent idea. 	 0
This film is about a group of friends who are all struggling to find their place in the world. They all have different goals and dreams, but they all share a common goal: to make a difference. 	 1
If Ms. Sugarman continues to defy the saccharine in the movie, it would seem less of a trifle. 	 0
I'm sure those who saw Solaris will have an opinion to share about it five years from now. 	 1
Alabama manages to be pleasant despite its predictability and occasional slowness is due primarily to the perkiness of witherspoon -lrb- who is always a joy to watch, even when her material is not first-rate. 	 1
The best he's been in years, and keener is marvelous. 	 1
A lot of the cast is stiff or just plain bad. 	 0
The reviews seem to be positive, but I think the project needs more self-confidence and a bit more quirks. Otherwise, it's a really good old neighborhood project. 	 1
The film feels like it would be fun to watch if you weren't really paying attention, but zhang 's directing style and lighthearted approach just isn't up to par. Some of the gags seem a little forced and not very 	 0
Imagine if the novel version of "Love Story" were written with profanity replaced by romance platitudes. This would be a more accurate depiction of the story. 	 0
This movie is well-acted by the four primary actors, and is a serious intended movie. It is not easily forgotten, and is a great addition to any movie collection. 	 1
Looking for a time where you can be yourself and have some good fun? Look no further than this party! We'reBound toAppeal to Women Looking for a Howlingly Trashy Time. 	 1
